OrderID,OrderDate,CustomerID,Region,StoreID,ProductCategory,ProductName,Quantity,UnitPrice,Discount,Sales,Profit
4890,2023-07-08,C1720,South,S42,Furniture,Table,3,670.15,0.1,1809.4,385.48
4891,2024-06-18,C1803,East,S14,Furniture,Wardrobe,4,79.14,0.0,316.56,24.56
4892,2024-09-18,C1093,North,S49,Electronics,Camera,9,88.06,0.2,634.03,185.82
4893,2024-10-01,C1340,South,S92,Clothing,Jeans,9,274.36,0.1,2222.32,552.02
4894,2024-06-23,C1438,East,S69,Clothing,Shoes,8,448.09,0.15,3047.01,472.37
4895,2024-09-06,C1487,East,S61,Grocery,Eggs,2,684.17,0.2,1094.67,157.27
4896,2024-01-03,C1254,North,S60,Grocery,Snacks,1,15.8,0.2,12.64,2.63
4897,2023-06-25,C1238,South,S49,Clothing,Shoes,2,544.61,0.0,1089.22,91.16
4898,2023-04-09,C1328,East,S70,Electronics,Camera,6,753.14,0.1,4066.96,1166.32
4899,2023-01-31,C1130,West,S88,Clothing,Shirt,6,607.83,0.1,3282.28,309.57
4900,2024-07-08,C1956,North,S40,Furniture,Table,7,67.95,0.05,451.87,101.83
4901,2023-12-12,C1077,South,S83,Grocery,Rice,5,310.32,0.0,1551.6,120.65
4902,2024-07-18,C1811,South,S46,Furniture,Chair,5,216.37,0.2,865.48,143.71
4903,2024-05-08,C1266,West,S93,Furniture,Chair,6,989.37,0.15,5045.79,1504.36
4904,2023-03-02,C1345,East,S12,Furniture,Chair,2,730.04,0.05,1387.08,84.45
4905,2023-05-16,C1883,East,S43,Furniture,Wardrobe,2,83.21,0.0,166.42,36.23
4906,2024-11-30,C1352,South,S99,Grocery,Snacks,2,930.83,0.15,1582.41,234.87
4907,2024-01-05,C1342,West,S63,Furniture,Wardrobe,5,501.31,0.2,2005.24,521.16
4908,2024-02-16,C1573,North,S25,Clothing,Jacket,7,673.81,0.1,4245.0,639.31
4909,2024-09-24,C1864,East,S45,Furniture,Table,7,729.51,0.05,4851.24,1079.14
4910,2023-07-15,C1988,East,S7,Clothing,Jacket,6,168.48,0.1,909.79,133.58
4911,2023-06-07,C1917,North,S58,Clothing,Dress,7,480.96,0.1,3030.05,280.24
4912,2024-02-14,C1959,South,S80,Electronics,Headphones,9,134.01,0.1,1085.48,100.83
4913,2023-01-25,C1610,North,S51,Clothing,Shoes,7,35.6,0.0,249.2,74.08
4914,2023-01-27,C1065,South,S30,Grocery,Snacks,4,327.02,0.05,1242.68,188.24
4915,2024-07-05,C1214,West,S96,Furniture,Bed,3,401.58,0.0,1204.74,208.75
4916,2024-01-15,C1843,North,S1,Grocery,Wheat,8,32.17,0.05,244.49,65.87
4917,2023-06-28,C1277,West,S16,Electronics,Headphones,3,313.23,0.2,751.75,173.72
4918,2023-07-06,C1665,South,S44,Clothing,Jacket,4,281.63,0.2,901.22,237.53
4919,2024-07-12,C1777,South,S61,Furniture,Table,2,471.18,0.15,801.01,122.9
4920,2023-10-19,C1958,West,S76,Grocery,Wheat,2,821.69,0.2,1314.7,73.76
4921,2023-02-12,C1460,South,S65,Grocery,Milk,9,920.55,0.1,7456.45,793.79
4922,2023-12-20,C1083,South,S43,Electronics,Camera,2,963.97,0.1,1735.15,470.44
4923,2023-05-15,C1085,North,S84,Furniture,Sofa,3,992.4,0.2,2381.76,605.12
4924,2024-03-18,C1980,East,S45,Electronics,Camera,6,916.87,0.2,4400.98,475.43
4925,2023-01-29,C1390,West,S32,Grocery,Milk,9,490.39,0.0,4413.51,624.56
4926,2023-12-07,C1244,North,S16,Grocery,Wheat,5,807.55,0.0,4037.75,392.15
4927,2023-08-27,C1249,North,S59,Electronics,Tablet,3,287.42,0.1,776.03,176.12
4928,2024-07-09,C1883,East,S94,Furniture,Table,8,556.08,0.0,4448.64,235.78
4929,2024-09-24,C1888,East,S75,Clothing,Jeans,1,627.94,0.1,565.15,71.03
4930,2024-02-28,C1664,East,S63,Clothing,Shoes,7,388.69,0.2,2176.66,621.19
4931,2024-01-28,C1036,North,S5,Clothing,Jeans,2,289.83,0.15,492.71,133.01
4932,2024-02-10,C1261,South,S100,Electronics,Tablet,7,738.97,0.0,5172.79,760.11
4933,2023-07-10,C1574,North,S89,Electronics,Tablet,5,659.93,0.0,3299.65,722.53
4934,2024-11-03,C1682,South,S12,Electronics,Headphones,5,956.28,0.0,4781.4,526.34
4935,2024-12-07,C1323,East,S17,Grocery,Snacks,2,838.4,0.15,1425.28,268.56
4936,2024-12-04,C1533,West,S66,Clothing,Dress,5,751.93,0.2,3007.72,832.99
4937,2024-06-29,C1139,South,S28,Grocery,Eggs,2,144.25,0.1,259.65,72.59
4938,2024-06-08,C1464,North,S76,Electronics,Headphones,3,40.87,0.15,104.22,20.13
4939,2023-03-31,C1812,West,S72,Grocery,Rice,1,785.6,0.05,746.32,183.01
4940,2024-12-01,C1910,North,S59,Furniture,Wardrobe,6,965.73,0.2,4635.5,1203.39
4941,2024-09-06,C1918,North,S99,Clothing,Dress,2,480.76,0.05,913.44,190.56
4942,2024-11-15,C1419,East,S64,Furniture,Table,3,304.29,0.05,867.23,183.03
4943,2023-11-20,C1912,South,S70,Clothing,Shirt,5,83.02,0.05,394.34,96.05
4944,2024-04-02,C1207,West,S74,Electronics,Headphones,4,524.18,0.0,2096.72,270.64
4945,2023-02-18,C1425,South,S70,Electronics,Smartphone,7,285.3,0.2,1597.68,83.57
4946,2024-07-05,C1695,South,S5,Furniture,Wardrobe,8,325.8,0.2,2085.12,443.89
4947,2023-11-25,C1097,West,S33,Clothing,Jeans,6,841.92,0.0,5051.52,520.78
4948,2023-08-31,C1503,East,S6,Clothing,Jacket,4,309.7,0.05,1176.86,263.86
4949,2024-05-09,C1114,North,S77,Clothing,Jacket,2,664.26,0.2,1062.82,150.43
4950,2023-07-15,C1801,South,S80,Furniture,Wardrobe,9,581.3,0.05,4970.12,1134.5
4951,2023-05-27,C1457,East,S9,Electronics,Laptop,9,754.7,0.15,5773.46,1463.44
4952,2023-05-27,C1716,East,S46,Electronics,Headphones,8,629.73,0.15,4282.16,798.69
4953,2024-12-23,C1566,East,S19,Furniture,Sofa,1,163.94,0.2,131.15,23.48
4954,2024-04-29,C1661,North,S39,Grocery,Milk,3,136.68,0.15,348.53,50.65
4955,2023-03-28,C1405,East,S68,Furniture,Wardrobe,2,892.34,0.2,1427.74,407.5
4956,2024-05-19,C1292,West,S50,Grocery,Snacks,9,380.67,0.0,3426.03,873.18
4957,2024-05-01,C1514,North,S24,Grocery,Wheat,7,827.83,0.0,5794.81,934.52
4958,2024-07-25,C1751,East,S30,Electronics,Tablet,2,105.09,0.2,168.14,22.95
4959,2023-04-29,C1285,East,S18,Electronics,Laptop,5,596.37,0.0,2981.85,249.29
4960,2023-05-22,C1396,North,S18,Furniture,Table,4,629.99,0.15,2141.97,341.48
4961,2024-04-05,C1609,East,S30,Furniture,Bed,5,955.02,0.1,4297.59,1163.74
4962,2023-03-24,C1831,West,S64,Grocery,Milk,6,603.84,0.1,3260.74,213.08
4963,2024-10-26,C1335,West,S58,Electronics,Tablet,9,547.1,0.0,4923.9,1379.99
4964,2023-11-10,C1027,West,S27,Grocery,Rice,6,326.31,0.0,1957.86,397.63
4965,2023-08-13,C1032,North,S89,Furniture,Table,8,719.0,0.05,5464.4,862.76
4966,2023-01-18,C1526,West,S4,Grocery,Rice,2,643.06,0.0,1286.12,76.0
4967,2024-05-17,C1278,West,S20,Grocery,Snacks,8,387.3,0.2,2478.72,713.13
4968,2024-01-13,C1432,East,S91,Grocery,Eggs,2,877.94,0.2,1404.7,82.82
4969,2023-05-01,C1341,North,S13,Grocery,Eggs,8,930.77,0.0,7446.16,2189.65
4970,2023-07-04,C1946,North,S40,Grocery,Snacks,9,167.14,0.0,1504.26,426.17
4971,2023-06-05,C1732,South,S36,Grocery,Milk,5,743.51,0.05,3531.67,639.59
4972,2024-05-06,C1040,South,S15,Electronics,Laptop,7,903.81,0.1,5694.0,1190.37
4973,2023-04-22,C1462,South,S52,Furniture,Sofa,9,843.18,0.15,6450.33,976.45
4974,2023-11-03,C1098,North,S90,Grocery,Snacks,3,102.58,0.15,261.58,58.56
4975,2023-06-11,C1907,East,S48,Clothing,Shirt,3,697.13,0.05,1986.82,545.08
4976,2024-06-07,C1570,East,S65,Furniture,Chair,4,195.44,0.1,703.58,159.5
4977,2023-04-21,C1817,West,S39,Grocery,Rice,9,443.38,0.15,3391.86,413.31
4978,2023-11-01,C1516,West,S1,Clothing,Dress,3,938.46,0.2,2252.3,117.83
4979,2024-07-09,C1320,East,S79,Clothing,Jeans,8,913.06,0.15,6208.81,1128.59
4980,2023-03-23,C1993,West,S28,Furniture,Chair,6,248.61,0.1,1342.49,287.98
4981,2024-06-02,C1510,West,S100,Clothing,Shoes,1,302.12,0.2,241.7,44.28
4982,2023-03-24,C1565,North,S90,Grocery,Milk,7,517.63,0.0,3623.41,851.51
4983,2023-12-15,C1088,South,S59,Grocery,Wheat,6,504.3,0.05,2874.51,185.48
4984,2023-11-10,C1326,North,S92,Grocery,Milk,1,203.01,0.15,172.56,51.23
4985,2023-03-08,C1088,South,S7,Furniture,Wardrobe,3,625.59,0.2,1501.42,316.33
4986,2023-06-14,C1539,North,S32,Clothing,Jeans,9,253.0,0.1,2049.3,452.26
4987,2023-07-21,C1039,East,S41,Furniture,Wardrobe,6,649.27,0.05,3700.84,772.52
4988,2024-05-07,C1353,North,S72,Grocery,Rice,2,378.73,0.1,681.71,91.43
4989,2024-01-12,C1294,North,S32,Grocery,Eggs,2,252.73,0.0,505.46,30.75
4990,2024-05-30,C1515,North,S90,Electronics,Laptop,7,34.36,0.2,192.42,14.91
4991,2024-07-28,C1956,East,S14,Furniture,Bed,7,302.78,0.0,2119.46,120.27
4992,2024-10-17,C1414,South,S66,Furniture,Wardrobe,9,743.73,0.05,6358.89,1462.72
4993,2024-03-04,C1151,South,S3,Furniture,Sofa,3,551.91,0.05,1572.94,471.59
4994,2023-05-30,C1909,West,S73,Electronics,Smartphone,2,955.29,0.15,1623.99,427.4
4995,2024-02-07,C1551,North,S69,Clothing,Shoes,4,816.09,0.2,2611.49,625.84
4996,2023-02-27,C1176,East,S79,Clothing,Jeans,7,48.72,0.1,306.94,42.72
4997,2023-09-07,C1699,South,S61,Clothing,Jacket,3,316.08,0.05,900.83,96.34
4998,2024-06-08,C1028,South,S9,Grocery,Milk,6,39.7,0.0,238.2,19.56
4999,2023-01-25,C1189,South,S63,Electronics,Tablet,3,50.87,0.0,152.61,10.67
5000,2023-07-02,C1153,West,S13,Clothing,Jacket,7,832.47,0.15,4953.2,1144.29
5001,2024-03-07,C1525,South,S94,Furniture,Wardrobe,7,425.69,0.1,2681.85,757.08
5002,2024-11-06,C1517,West,S23,Clothing,Dress,3,14.29,0.15,36.44,9.36
5003,2023-09-18,C1246,East,S79,Electronics,Camera,9,189.59,0.0,1706.31,180.1
5004,2023-01-02,C1016,West,S88,Grocery,Snacks,6,970.08,0.05,5529.46,973.55
5005,2023-06-23,C1486,West,S73,Electronics,Laptop,5,829.23,0.0,4146.15,350.59
5006,2023-08-25,C1156,South,S93,Electronics,Laptop,2,896.29,0.0,1792.58,380.43
5007,2024-05-09,C1546,South,S55,Clothing,Shirt,1,194.33,0.1,174.9,11.22
5008,2024-12-18,C1483,West,S92,Grocery,Eggs,9,68.75,0.05,587.81,161.49
5009,2024-07-31,C1755,East,S25,Clothing,Shoes,4,617.16,0.2,1974.91,518.66
5010,2023-03-13,C1666,North,S42,Clothing,Shoes,2,96.5,0.2,154.4,14.64
5011,2024-06-06,C1402,North,S80,Electronics,Headphones,2,328.44,0.05,624.04,153.05
5012,2023-07-16,C1916,West,S46,Electronics,Laptop,2,812.73,0.2,1300.37,348.28
5013,2023-01-05,C1268,North,S83,Grocery,Snacks,2,295.01,0.2,472.02,123.93
5014,2023-12-24,C1687,West,S2,Furniture,Chair,5,619.95,0.1,2789.78,450.71
5015,2023-07-30,C1910,North,S99,Electronics,Headphones,8,916.09,0.0,7328.72,503.03
5016,2023-05-09,C1002,West,S70,Electronics,Smartphone,4,631.94,0.1,2274.98,223.55
5017,2024-07-12,C1586,South,S91,Furniture,Sofa,6,965.33,0.0,5791.98,476.43
5018,2023-02-12,C1823,West,S70,Grocery,Snacks,2,708.78,0.0,1417.56,315.7
5019,2024-06-26,C1101,West,S64,Furniture,Chair,7,644.75,0.2,3610.6,727.46
5020,2024-02-29,C1920,East,S29,Clothing,Dress,7,491.85,0.15,2926.51,566.39
5021,2023-04-01,C1567,West,S98,Clothing,Jeans,7,958.51,0.05,6374.09,1297.86
5022,2023-06-18,C1544,North,S93,Grocery,Wheat,1,164.04,0.05,155.84,12.03
5023,2024-09-21,C1447,East,S96,Furniture,Sofa,4,990.2,0.2,3168.64,502.62
5024,2024-07-27,C1513,East,S75,Clothing,Dress,5,560.32,0.2,2241.28,642.5
5025,2023-03-24,C1516,South,S93,Grocery,Eggs,7,901.14,0.0,6307.98,424.67
5026,2024-09-04,C1140,West,S93,Furniture,Chair,7,504.45,0.1,3178.04,755.72
5027,2024-12-29,C1954,North,S11,Grocery,Rice,1,781.95,0.05,742.85,92.73
5028,2024-10-29,C1243,South,S7,Grocery,Snacks,3,460.29,0.05,1311.83,87.07
5029,2023-02-15,C1945,South,S8,Furniture,Chair,4,16.11,0.15,54.77,4.14
5030,2024-08-10,C1668,West,S73,Furniture,Wardrobe,8,386.63,0.05,2938.39,565.33
5031,2024-12-25,C1086,North,S18,Electronics,Smartphone,4,573.6,0.05,2179.68,384.4
5032,2024-11-24,C1435,North,S13,Electronics,Camera,3,795.73,0.05,2267.83,345.43
5033,2024-07-19,C1462,West,S72,Electronics,Camera,9,384.74,0.1,3116.39,570.24
5034,2023-08-07,C1647,West,S35,Grocery,Snacks,2,562.31,0.15,955.93,252.7
5035,2024-02-25,C1235,North,S66,Grocery,Snacks,1,82.23,0.0,82.23,9.36
5036,2024-06-22,C1915,North,S38,Furniture,Table,6,612.34,0.2,2939.23,683.92
5037,2023-06-30,C1756,North,S40,Clothing,Shoes,9,37.51,0.2,270.07,21.84
5038,2024-10-03,C1081,East,S28,Grocery,Wheat,8,721.99,0.0,5775.92,1183.16
5039,2023-11-06,C1607,East,S56,Furniture,Table,2,722.75,0.0,1445.5,429.98
5040,2023-02-02,C1557,East,S91,Grocery,Rice,1,571.2,0.2,456.96,69.48
5041,2024-08-13,C1924,North,S62,Electronics,Smartphone,4,257.18,0.1,925.85,259.65
5042,2023-05-20,C1834,East,S15,Furniture,Bed,6,945.84,0.1,5107.54,1471.02
5043,2023-12-02,C1909,West,S6,Grocery,Snacks,1,311.43,0.05,295.86,44.69
5044,2024-03-05,C1467,South,S49,Electronics,Smartphone,9,756.38,0.05,6467.05,1640.35
5045,2023-07-29,C1138,West,S37,Electronics,Smartphone,8,391.59,0.15,2662.81,740.88
5046,2024-10-06,C1610,South,S32,Electronics,Camera,3,44.14,0.15,112.56,11.87
5047,2023-03-24,C1153,West,S50,Grocery,Milk,7,351.67,0.2,1969.35,318.81
5048,2023-10-09,C1700,South,S88,Furniture,Table,3,387.2,0.05,1103.52,260.38
5049,2024-06-26,C1125,South,S70,Clothing,Shoes,8,460.61,0.15,3132.15,782.13
5050,2023-02-21,C1563,East,S76,Clothing,Shoes,3,529.05,0.05,1507.79,210.52
5051,2024-07-14,C1229,North,S88,Grocery,Eggs,3,804.22,0.15,2050.76,451.04
5052,2023-08-07,C1533,East,S2,Clothing,Shirt,7,998.94,0.15,5943.69,1016.86
5053,2023-03-06,C1245,East,S91,Furniture,Bed,9,395.47,0.2,2847.38,775.07
5054,2024-04-19,C1841,North,S25,Electronics,Laptop,2,875.91,0.05,1664.23,253.73
5055,2023-05-18,C1917,West,S95,Electronics,Laptop,9,20.14,0.1,163.13,29.91
5056,2023-11-05,C1527,East,S61,Grocery,Wheat,3,816.47,0.2,1959.53,218.97
5057,2023-02-24,C1785,North,S71,Grocery,Milk,1,337.76,0.15,287.1,73.56
5058,2023-11-11,C1048,East,S60,Clothing,Shirt,6,329.91,0.1,1781.51,313.58
5059,2024-08-19,C1977,East,S32,Electronics,Smartphone,2,52.47,0.15,89.2,16.08
5060,2023-09-04,C1567,South,S23,Furniture,Sofa,3,843.34,0.15,2150.52,375.82
5061,2024-04-30,C1551,North,S60,Grocery,Wheat,6,860.03,0.05,4902.17,352.33
5062,2024-10-11,C1953,West,S36,Grocery,Wheat,2,639.54,0.1,1151.17,216.13
5063,2024-10-24,C1387,East,S12,Grocery,Eggs,1,573.08,0.15,487.12,126.7
5064,2023-12-24,C1742,North,S72,Grocery,Snacks,2,122.34,0.2,195.74,15.76
5065,2024-09-15,C1497,West,S72,Electronics,Tablet,6,31.73,0.1,171.34,33.23
5066,2024-03-26,C1316,West,S38,Grocery,Snacks,3,737.17,0.0,2211.51,114.95
5067,2024-01-06,C1730,West,S90,Furniture,Table,6,40.12,0.05,228.68,52.47
5068,2024-06-16,C1882,South,S26,Electronics,Smartphone,9,159.12,0.05,1360.48,159.27
5069,2024-09-22,C1049,North,S10,Electronics,Headphones,1,668.63,0.15,568.34,148.49
5070,2023-04-28,C1701,North,S37,Clothing,Jacket,9,510.79,0.2,3677.69,296.82
5071,2023-08-27,C1882,South,S99,Electronics,Camera,5,482.59,0.0,2412.95,367.0
5072,2023-07-24,C1179,North,S17,Clothing,Jeans,4,334.12,0.15,1136.01,71.05
5073,2023-01-20,C1358,East,S97,Grocery,Rice,7,193.69,0.15,1152.46,88.13
5074,2024-05-27,C1569,South,S3,Clothing,Shirt,8,749.19,0.1,5394.17,1568.32
5075,2023-09-18,C1487,South,S26,Clothing,Shirt,5,291.43,0.2,1165.72,247.4
5076,2024-03-10,C1118,North,S47,Grocery,Eggs,8,728.12,0.1,5242.46,442.72
5077,2023-06-23,C1394,East,S39,Electronics,Laptop,2,285.99,0.05,543.38,145.34
5078,2023-06-05,C1896,South,S14,Electronics,Smartphone,4,172.86,0.0,691.44,180.0
5079,2023-05-02,C1496,West,S56,Furniture,Table,4,304.08,0.05,1155.5,342.59
5080,2023-06-30,C1806,South,S10,Clothing,Shirt,9,843.22,0.2,6071.18,1597.49
5081,2024-08-06,C1470,North,S5,Electronics,Tablet,7,900.44,0.05,5987.93,1686.47
5082,2024-05-23,C1421,North,S59,Clothing,Shoes,4,677.75,0.0,2711.0,550.23
5083,2023-02-28,C1257,East,S64,Electronics,Laptop,9,343.08,0.0,3087.72,736.54
5084,2023-01-03,C1417,West,S10,Clothing,Jacket,1,544.51,0.05,517.28,58.91
5085,2023-02-13,C1723,West,S52,Furniture,Sofa,9,496.46,0.1,4021.33,1085.89
5086,2024-09-24,C1332,North,S85,Clothing,Dress,9,272.98,0.1,2211.14,196.15
5087,2024-09-28,C1659,West,S100,Furniture,Sofa,6,317.24,0.2,1522.75,270.85
5088,2024-02-09,C1398,North,S67,Clothing,Jacket,1,149.36,0.15,126.96,26.76
5089,2024-08-15,C1185,South,S70,Furniture,Wardrobe,1,476.89,0.05,453.05,41.01
5090,2023-03-07,C1245,North,S90,Clothing,Jacket,2,217.58,0.15,369.89,96.04
5091,2024-11-09,C1382,East,S70,Grocery,Milk,6,471.48,0.05,2687.44,212.67
5092,2023-01-26,C1425,West,S67,Clothing,Shoes,4,83.43,0.0,333.72,44.67
5093,2024-07-03,C1379,East,S77,Electronics,Headphones,6,197.91,0.0,1187.46,304.42
5094,2024-01-15,C1248,South,S72,Furniture,Bed,5,458.2,0.1,2061.9,213.81
5095,2023-12-23,C1156,South,S86,Furniture,Table,3,174.83,0.2,419.59,28.36
5096,2024-01-07,C1862,South,S58,Clothing,Shirt,5,759.33,0.1,3416.98,880.72
5097,2023-12-15,C1635,East,S61,Clothing,Jacket,1,589.73,0.15,501.27,127.08
5098,2023-09-23,C1278,West,S92,Electronics,Laptop,2,627.95,0.2,1004.72,179.19
5099,2023-08-03,C1027,South,S13,Furniture,Bed,2,48.86,0.05,92.83,12.84
5100,2023-02-05,C1257,South,S38,Clothing,Shirt,5,824.63,0.1,3710.83,1100.99
5101,2024-05-02,C1341,East,S48,Grocery,Eggs,2,543.3,0.05,1032.27,214.0
5102,2024-02-19,C1104,North,S82,Grocery,Rice,9,687.51,0.0,6187.59,1560.97
5103,2023-03-19,C1569,South,S77,Grocery,Wheat,4,877.43,0.1,3158.75,179.18
5104,2023-11-08,C1381,West,S59,Furniture,Table,8,233.15,0.2,1492.16,215.88
5105,2023-04-16,C1790,East,S36,Electronics,Tablet,6,680.01,0.2,3264.05,365.95
5106,2023-07-30,C1227,North,S97,Clothing,Jacket,5,777.27,0.15,3303.4,218.41
5107,2024-10-22,C1829,West,S23,Electronics,Tablet,5,946.99,0.0,4734.95,732.16
5108,2024-09-11,C1079,North,S5,Furniture,Chair,2,569.62,0.15,968.35,190.8
5109,2023-08-14,C1142,West,S68,Grocery,Milk,3,312.16,0.0,936.48,73.07
5110,2023-10-25,C1429,South,S25,Grocery,Snacks,3,62.51,0.0,187.53,44.04
5111,2023-05-17,C1407,South,S23,Clothing,Shoes,5,300.86,0.0,1504.3,430.04
5112,2023-09-27,C1819,North,S84,Furniture,Chair,7,414.32,0.0,2900.24,293.07
5113,2023-01-19,C1424,West,S40,Furniture,Wardrobe,7,291.44,0.1,1836.07,384.58
5114,2023-04-12,C1075,South,S29,Electronics,Headphones,4,590.08,0.05,2242.3,146.8
5115,2023-03-09,C1234,North,S75,Clothing,Shoes,9,174.44,0.05,1491.46,198.56
5116,2024-05-18,C1760,South,S96,Furniture,Table,3,933.4,0.0,2800.2,329.92
5117,2024-12-06,C1791,West,S15,Furniture,Table,3,959.47,0.15,2446.65,532.85
5118,2023-10-28,C1117,West,S77,Furniture,Table,2,107.91,0.2,172.66,18.46
5119,2024-05-17,C1495,West,S48,Furniture,Table,6,881.9,0.15,4497.69,1323.4
5120,2024-08-01,C1703,North,S83,Electronics,Smartphone,9,383.4,0.1,3105.54,495.57
5121,2024-07-25,C1127,South,S77,Grocery,Wheat,6,309.5,0.15,1578.45,342.35
5122,2023-03-31,C1943,West,S58,Electronics,Smartphone,9,245.46,0.05,2098.68,542.49
5123,2023-01-02,C1160,West,S12,Clothing,Shoes,5,304.17,0.0,1520.85,275.62
5124,2024-08-16,C1953,North,S68,Electronics,Laptop,8,839.29,0.15,5707.17,781.74
5125,2023-08-01,C1982,West,S21,Electronics,Smartphone,8,754.1,0.0,6032.8,370.58
5126,2024-01-15,C1743,South,S22,Furniture,Sofa,7,262.76,0.2,1471.46,168.09
5127,2024-11-25,C1025,South,S10,Clothing,Shirt,8,712.61,0.15,4845.75,749.97
5128,2023-06-16,C1720,South,S23,Furniture,Bed,7,645.12,0.1,4064.26,593.06
5129,2024-01-23,C1355,South,S16,Electronics,Headphones,9,496.62,0.0,4469.58,644.76
5130,2024-08-10,C1553,West,S95,Clothing,Shoes,9,260.6,0.1,2110.86,121.6
5131,2024-04-14,C1215,North,S97,Grocery,Wheat,4,423.76,0.05,1610.29,81.95
5132,2023-08-10,C1704,West,S12,Electronics,Tablet,1,431.82,0.05,410.23,105.3
5133,2024-09-07,C1431,North,S24,Furniture,Sofa,1,701.41,0.15,596.2,148.61
5134,2023-08-25,C1125,North,S70,Grocery,Wheat,5,588.37,0.15,2500.57,169.11
5135,2023-09-23,C1760,East,S36,Furniture,Table,4,280.71,0.15,954.41,78.61
5136,2024-10-09,C1794,South,S36,Clothing,Dress,9,803.63,0.2,5786.14,944.25
5137,2023-08-10,C1281,East,S4,Grocery,Eggs,4,664.72,0.15,2260.05,324.33
5138,2024-03-28,C1607,West,S52,Electronics,Headphones,5,111.67,0.15,474.6,103.82
5139,2023-10-09,C1611,East,S81,Clothing,Shoes,5,128.78,0.2,515.12,134.84
5140,2024-02-23,C1301,South,S71,Electronics,Laptop,3,394.63,0.2,947.11,173.6
5141,2023-03-31,C1367,West,S33,Grocery,Rice,8,503.75,0.0,4030.0,642.32
5142,2023-05-07,C1082,West,S92,Clothing,Dress,8,995.64,0.0,7965.12,807.64
5143,2024-10-08,C1429,South,S62,Furniture,Wardrobe,1,691.48,0.0,691.48,125.69
5144,2023-07-02,C1065,South,S67,Electronics,Camera,4,321.05,0.2,1027.36,177.3
5145,2024-09-03,C1958,East,S54,Furniture,Bed,7,566.99,0.1,3572.04,267.84
5146,2024-06-07,C1442,West,S20,Furniture,Sofa,7,278.75,0.15,1658.56,109.23
5147,2023-02-24,C1783,East,S88,Furniture,Bed,7,590.77,0.15,3515.08,1008.81
5148,2024-11-11,C1900,East,S66,Furniture,Wardrobe,5,860.55,0.1,3872.48,337.13
5149,2023-06-03,C1329,East,S98,Electronics,Tablet,4,714.82,0.15,2430.39,141.03
5150,2023-01-14,C1495,East,S5,Clothing,Jacket,4,551.11,0.0,2204.44,283.76
5151,2023-05-17,C1768,North,S23,Clothing,Jeans,3,126.12,0.2,302.69,70.67
5152,2023-06-30,C1029,North,S76,Electronics,Laptop,8,805.11,0.1,5796.79,1478.88
5153,2023-11-20,C1902,South,S47,Furniture,Wardrobe,6,240.09,0.2,1152.43,293.29
5154,2024-07-15,C1322,North,S52,Electronics,Camera,6,650.67,0.1,3513.62,741.64
5155,2023-09-13,C1277,West,S53,Clothing,Jeans,1,904.42,0.15,768.76,164.94
5156,2024-02-19,C1499,North,S43,Furniture,Sofa,8,96.53,0.2,617.79,164.51
5157,2023-07-06,C1899,North,S99,Grocery,Milk,2,149.96,0.15,254.93,26.1
5158,2024-11-28,C1174,East,S5,Furniture,Sofa,9,248.95,0.1,2016.5,314.63
5159,2023-09-26,C1793,East,S86,Grocery,Rice,8,36.8,0.1,264.96,61.66
5160,2024-06-05,C1911,West,S12,Electronics,Laptop,7,890.09,0.05,5919.1,1627.13
5161,2024-03-29,C1829,East,S83,Electronics,Headphones,8,945.91,0.15,6432.19,1870.97
5162,2024-07-19,C1821,North,S97,Furniture,Sofa,8,523.31,0.05,3977.16,579.44
5163,2023-03-26,C1068,South,S1,Grocery,Eggs,5,838.62,0.0,4193.1,468.51
5164,2024-08-14,C1731,East,S40,Clothing,Jacket,1,869.49,0.0,869.49,124.51
5165,2023-12-02,C1909,West,S98,Grocery,Milk,8,535.45,0.2,3426.88,493.18
5166,2024-01-20,C1302,East,S76,Clothing,Shoes,5,63.74,0.1,286.83,64.22
5167,2023-06-03,C1493,South,S54,Furniture,Wardrobe,4,829.78,0.05,3153.16,648.13
5168,2024-06-14,C1654,North,S47,Electronics,Laptop,1,800.63,0.0,800.63,70.47
5169,2024-12-22,C1176,South,S4,Clothing,Dress,2,190.57,0.05,362.08,77.09
5170,2023-11-13,C1782,West,S60,Grocery,Eggs,2,505.81,0.2,809.3,175.1
5171,2023-10-07,C1939,South,S14,Electronics,Tablet,8,401.72,0.0,3213.76,729.03
5172,2023-11-13,C1360,East,S61,Electronics,Tablet,8,525.93,0.05,3997.07,642.82
5173,2024-01-12,C1584,South,S68,Furniture,Chair,7,572.13,0.15,3404.17,491.55
5174,2023-02-27,C1917,North,S24,Furniture,Chair,2,607.79,0.1,1094.02,111.6
5175,2024-10-21,C1627,South,S98,Grocery,Eggs,1,940.42,0.15,799.36,148.77
5176,2023-06-16,C1748,South,S7,Grocery,Wheat,6,758.21,0.15,3866.87,545.06
5177,2024-12-25,C1200,South,S27,Clothing,Shoes,9,562.4,0.05,4808.52,1088.63
5178,2023-12-05,C1334,South,S53,Clothing,Jeans,5,102.89,0.05,488.73,25.58
5179,2024-04-25,C1097,West,S46,Grocery,Milk,7,489.69,0.0,3427.83,899.23
5180,2024-07-31,C1826,North,S32,Furniture,Table,4,872.65,0.1,3141.54,923.13
5181,2023-01-30,C1266,East,S80,Clothing,Jacket,7,592.31,0.05,3938.86,1012.42
5182,2023-08-02,C1250,North,S31,Clothing,Jacket,7,546.16,0.2,3058.5,627.57
